7439.927623	831.1034117	0
7836.257221	831.1034117	0
8141.126143	831.1034117	0
8446.081675	892.6666274	0
8796.745893	938.8390391	0
9177.940308	1015.793059	0
9482.852535	1046.574667	0
9742.229297	1215.87351	0
10153.62912	1092.747078	0
10458.30317	954.2298431	0
10686.86825	892.6666274	0
11006.82905	784.9309999	0
11372.73671	831.1034117	0
11601.3884	831.1034117	0
11875.77043	831.1034117	0
12150.15246	831.1034117	0
12348.29561	815.7126078	0
12637.83447	754.1493921	0
12942.61678	692.5861764	0
13186.40366	615.6321568	0
13597.89009	554.0689411	0
13902.65075	477.1149215	0
14161.74603	446.3333137	0
14558.05397	430.9425098	0
14862.77133	323.2068823	0
15121.88826	307.8160784	0
15411.57869	353.9884902	0
15640.20873	338.5976863	0
15853.70359	400.1609019	0
16128.15057	446.3333137	0
16372.04571	446.3333137	0
16615.9625	461.7241176	0
16875.16604	507.8965294	0
17149.56972	523.2873333	0
17515.49904	584.850549	0
17713.7288	631.0229607	0
18201.71394	769.540196	0
18552.37816	815.7126078	0
18811.86319	1061.965471	0
18979.84423	1277.436725	0
19269.8378	1539.080392	0
19346.37982	1769.942451	0
19453.47369	2046.976921	0
19682.38521	2231.666568	0
19911.21013	2354.793	0
20140.01339	2462.528627	0
20429.68217	2493.310235	0
20734.59439	2524.091843	0
21130.9673	2554.873451	0
21451.16627	2616.436666	0
21832.38234	2708.78149	0
22137.22961	2693.390686	0
22350.78942	2801.126314	0
22564.24097	2831.907921	0
22991.10077	2862.689529	0
23478.80443	2801.126314	0
23798.93845	2816.517117	0
24119.09413	2847.298725	0
24393.62773	2955.034353	0
24652.93953	3078.160784	0
24881.65618	3124.333196	0
25080.05916	3293.632039	0
25263.3053	3524.494098	0
25324.53891	3709.183745	0
25401.01598	3893.873392	0
25401.27581	4078.563039	0
25416.82239	4294.034294	0
25340.84334	4463.333137	0
25310.57297	4617.241176	0
25250.01059	4909.666451	0
25143.78282	5248.264137	0
24823.90864	5417.56298	0
24687.08572	5679.206647	0
24504.57576	5971.631921	0
24230.62678	6279.448	0
23910.94747	6587.264078	0
23789.28139	6787.344529	0
23652.37185	6987.42498	0
