9505.939622	1004.472163	0
9718.602129	1136.206218	0
10012.35928	1086.805947	0
10322.29565	988.0054067	0
10566.9692	905.6716228	0
10827.97086	823.3378389	0
11268.6314	757.4708118	0
11595.29292	790.4043253	0
11970.69063	741.004055	0
12411.50006	724.5372982	0
12852.1606	658.6702711	0
13292.7715	576.3364872	0
13700.87507	543.4029737	0
14108.82975	461.0691898	0
14614.60423	329.3351356	0
15006.23079	247.0013517	0
15283.75909	230.5345949	0
15822.83497	312.8683788	0
16100.71067	411.6689195	0
16492.53576	395.2021627	0
16819.09802	395.2021627	0
17243.82748	461.0691898	0
17570.53863	510.4694601	0
18011.79472	642.2035143	0
18371.1621	691.6037847	0
18812.41819	823.3378389	0
18976.24525	1004.472163	0
19140.27082	1251.473515	0
19304.04825	1416.141083	0
19435.61611	1729.009462	0
19599.84021	2041.87784	0
19943.47502	2288.879192	0
20417.4866	2453.54676	0
20809.41095	2470.013517	0
21266.747	2519.413787	0
21724.18232	2601.747571	0
22214.27386	2684.081355	0
22557.41238	2766.415139	0
23047.25578	2766.415139	0
23504.34369	2733.481625	0
23961.53085	2733.481625	0
24369.98183	2815.815409	0
24697.09002	2996.949734	0
25007.77083	3145.150545	0
25351.30639	3359.218383	0
25515.48086	3655.620005	0
25516.52308	4001.421897	0
25517.61493	4363.690546	0
25387.98261	4693.025682	0
25225.89259	5088.227844	0
25014.37156	5335.229196	0
24738.03438	5746.898116	0
24526.81112	6092.700008	0
24266.2065	6306.767846	0
24038.2581	6520.835684	0
23859.3933	6767.837036	0
23647.72338	6965.438117	0
23240.16573	7179.505955	0
22832.31031	7294.773253	0
22505.84731	7327.706766	0
22212.28868	7442.974064	0
21787.95626	7508.841091	0
21477.87099	7558.241361	0
21151.80503	7722.908929	0
20907.72703	8002.843794	0
20613.96988	8052.244064	0
20418.62808	8249.845146	0
20206.90853	8430.97947	0
19864.61371	8628.580552	0
19620.18831	8793.24812	0
19277.79423	8957.915687	0
19000.7126	9122.583255	0
18625.61266	9270.784066	0
18413.44645	9303.71758	0
17940.08006	9353.11785	0
17564.68235	9402.51812	0
17091.51447	9517.785418	0
16716.11676	9567.185688	0
16242.84962	9649.519472	0
15851.42157	9797.720283	0
15394.58181	9912.98758	0
14888.70808	10011.78812	0
14497.08151	10094.1219	0
14073.0965	10275.25623	0
13632.833	10472.85731	0
13273.91228	10571.65785	0
12816.77475	10588.12461	0
12474.13252	10670.45839	0
11869.99233	10670.45839	0
12180.12722	10637.52488	0
11543.57896	10719.85866	0
10841.3212	10670.45839	0
10335.05044	10637.52488	0
9926.64909	10571.65785	0
9600.086827	10571.65785	0
9338.737758	10538.72434	0
8914.008298	10472.85731	0
8554.541661	10390.52353	0
8113.682606	10390.52353	0
7639.919178	10308.18974	0
7215.288977	10275.25623	0
6676.312354	10225.85596	0
6072.023279	10176.45569	0
6316.944977	10176.45569	0
5631.164225	10176.45569	0
5271.945735	10176.45569	0
4912.627987	10143.52218	0
4634.950805	10110.58866	0
4455.242301	10077.65515	0
4275.335279	9978.854608	0
4046.493548	9896.520824	0
3735.911991	9781.253526	0
3490.692517	9682.452986	0
3228.996041	9534.252175	0
2951.12034	9435.451634	0
2656.767638	9287.250823	0
2411.250386	9089.649742	0
2100.321423	8859.115147	0
1805.670944	8612.113795	0
1527.348578	8365.112443	0
1330.716407	8134.577848	0
1101.428009	7904.043253	0
905.0439857	7755.842442	0
724.6406688	7492.374334	0
495.3026419	7245.372982	0
298.5215823	6965.438117	0
166.9537162	6652.569738	0
68.09170588	6356.168116	0
83.32796951	5993.899467	0
49.92730038	5746.898116	0
114.3464215	5450.496494	0
227.7498821	5154.094872	0
341.1533427	4857.69325	0
454.6560624	4594.225141	0
568.059523	4297.823519	0
747.3709904	4199.022978	0
1041.028879	4116.689195	0
1416.277705	4017.888654	0
1726.263707	3935.55487	0
2134.069499	3803.820816	0
2362.414936	3721.487032	0
2623.26771	3589.752978	0
2867.296075	3293.351356	0
3013.405392	3013.41649	0
3323.143246	2848.748923	0
3534.713904	2618.214328	0
3795.517049	2470.013517	0
3942.370808	2437.080003	0
4137.712611	2239.478922	0
4398.366867	2041.87784	0
4675.547755	1910.143786	0
4903.843561	1811.343246	0
5115.860885	1729.009462	0
5441.678705	1482.00811	0
5735.088446	1317.340542	0
5897.774023	1119.739461	0
6158.676427	1004.472163	0
6452.284686	905.6716228	0
6729.713721	856.2713525	0
6941.830304	806.8710821	0
7235.587452	757.4708118	0
7578.477828	757.4708118	0
7856.006122	741.004055	0
8149.912158	741.004055	0
8444.066343	823.3378389	0
8770.727864	856.2713525	0
9048.405047	889.204866	0
9260.670518	889.204866	0
9005.177732	2799.348652	20
9363.999185	2667.614598	20
9674.034817	2601.747571	20
10082.23765	2601.747571	20
10441.45613	2601.747571	20
10817.15163	2651.147841	20
11209.02634	2651.147841	20
11617.17954	2634.681084	20
12025.08459	2535.880544	20
12237.15154	2470.013517	20
12726.99494	2470.013517	20
13069.63717	2387.679733	20
13493.91996	2305.345949	20
13836.46293	2190.078651	20
14309.48192	2025.411084	20
14749.94394	1893.677029	20
15108.91428	1811.343246	20
15516.86896	1729.009462	20
15827.05348	1712.542705	20
16202.7986	1778.409732	20
16562.51338	1943.0773	20
16971.21251	2107.744868	20
17363.58352	2272.412435	20
17657.78733	2371.212976	20
18050.45612	2634.681084	20
18361.13693	2782.881896	20
18720.60357	2865.215679	20
19063.99024	3029.883247	20
19537.95219	3178.084058	20
19913.89583	3309.818112	20
20240.85513	3441.552167	20
20633.17651	3589.752978	20
20992.69277	3688.553518	20
21156.42057	3836.754329	20
21353.25126	4133.155951	20
21419.45705	4429.557573	20
21469.1362	4660.092168	20
21470.17842	5005.894061	20
21470.77397	5203.495142	20
21324.71429	5499.896764	20
21096.91477	5763.364872	20
20983.26317	5977.43271	20
20673.6742	6191.500549	20
20494.71014	6405.568387	20
20282.89133	6553.769198	20
20103.53024	6636.102982	20
19875.23443	6734.903522	20
19679.74374	6883.104333	20
19451.3983	6965.438117	20
19206.82401	7080.705415	20
18913.21575	7179.505955	20
18668.69109	7311.240009	20
18391.55983	7459.44082	20
18146.93591	7558.241361	20
17983.90293	7640.575145	20
17837.19806	7722.908929	20
17575.99788	7739.375686	20
17315.04584	7838.176226	20
17021.23907	7871.10974	20
16792.844	7936.976767	20
16531.69345	7969.910281	20
16221.70745	8052.244064	20
16042.19746	8085.177578	20
15846.45862	8151.044605	20
15536.37336	8200.444876	20
15324.10789	8200.444876	20
15062.85808	8200.444876	20
14899.67621	8233.378389	20
14573.26283	8282.778659	20
